timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T14:46:24,USDJPY,train,3,EMA Crossover,0.062000000000000055,https://www.quantconnect.com/project/28930245/5fd5dd42c7507dc1becc524b6c264546,1.016,3.9,439.0,-0.318,52.0,10000.0,10101.62,146.0,69.0,76.0,,1.0,14,2.5,1.0,96,12,0.35,15,50,50,30,240,30,0,0,,
2026-03-18T14:46:51,USDJPY,train,3,EMA Crossover,-9.454,https://www.quantconnect.com/project/28930245/79b023a04a13b0a779c4cd701075f859,-3.997,6.0,987.0,-0.919,48.0,10000.0,9600.29,304.0,121.0,108.0,75.0,,14,3.0,1.0,60,12,0.25,15,30,100,15,240,30,0,1,,
2026-03-18T14:47:37,USDJPY,train,3,EMA Crossover,-13.369,https://www.quantconnect.com/project/28930245/e120a01a552f4559831380866c0df880,-8.131,8.2,263.0,-1.096,28.0,10000.0,9186.89,87.0,63.0,22.0,,2.0,10,2.5,2.0,96,12,0.35,15,30,100,30,240,30,1,0,,
2026-03-18T14:48:01,USDJPY,train,3,EMA Crossover,-7.6579999999999995,https://www.quantconnect.com/project/28930245/403332bf015528651f7934e58bbd04e1,-0.572,2.1,224.0,-1.012,48.0,10000.0,9942.78,73.0,34.0,34.0,,5.0,14,3.0,1.0,60,12,0.25,15,60,50,30,240,20,1,0,,
2026-03-18T14:48:36,USDJPY,train,3,EMA Crossover,2.907,https://www.quantconnect.com/project/28930245/0ed98bd5536b79cd99949e82da29a493,3.147,4.4,482.0,-0.08,54.0,10000.0,10314.72,160.0,72.0,86.0,,2.0,10,2.5,1.0,96,3,0.35,15,60,50,30,240,20,0,0,,
2026-03-18T14:49:01,USDJPY,train,3,EMA Crossover,3.659,https://www.quantconnect.com/project/28930245/044e590764100aaaa226411c88d690bd,3.743,2.5,316.0,-0.028,56.0,10000.0,10374.25,105.0,45.0,59.0,,1.0,10,2.5,1.0,96,3,0.35,15,60,100,30,60,20,1,0,,
2026-03-18T14:49:37,USDJPY,train,3,EMA Crossover,-24.276,https://www.quantconnect.com/project/28930245/84334a9b7114aa462c1f074c63f641ca,-11.105,20.7,966.0,-0.707,41.0,10000.0,8889.46,300.0,153.0,81.0,,66.0,14,3.0,1.5,48,5,0.5,20,30,50,15,240,20,0,0,,
2026-03-18T14:50:01,USDJPY,train,3,EMA Crossover,-33.989000000000004,https://www.quantconnect.com/project/28930245/3d019dae62e6a919c8a3854e89ee3b5d,-14.968,17.6,1494.0,-1.007,41.0,10000.0,8503.21,492.0,280.0,194.0,,18.0,10,2.0,1.25,48,3,0.35,10,40,20,15,60,30,0,0,,
2026-03-18T14:50:32,USDJPY,validation,3,EMA Crossover,-19.663,https://www.quantconnect.com/project/28930245/aac72076f2d4dfe4f74f7184c2b781b4,-6.349,6.7,205.0,-2.588,37.0,10000.0,9365.08,63.0,35.0,12.0,,16.0,10,3.0,2.0,60,3,0.35,15,30,100,15,240,20,1,0,8.63,
2026-03-18T14:50:52,USDJPY,validation,3,EMA Crossover,-21.626,https://www.quantconnect.com/project/28930245/323d277d63eed2077974d0525118ec7d,-2.81,3.3,140.0,-3.572,43.0,10000.0,9719.03,46.0,26.0,18.0,,2.0,14,2.5,1.0,60,3,0.35,15,60,50,30,240,20,0,0,4.393,
2026-03-18T14:51:12,USDJPY,validation,3,EMA Crossover,-18.79,https://www.quantconnect.com/project/28930245/8a933c02e0628f58eac0a3724db35a05,-0.205,1.5,112.0,-3.045,51.0,10000.0,9979.52,37.0,18.0,18.0,,1.0,10,2.5,1.0,96,3,0.35,15,60,100,30,60,20,1,0,3.659,
2026-03-18T14:51:36,USDJPY,validation,3,EMA Crossover,-21.819,https://www.quantconnect.com/project/28930245/e082a506c8a90e4a6a819bf404e0a508,-4.35,4.5,152.0,-3.273,33.0,10000.0,9565.04,49.0,33.0,11.0,,5.0,10,3.0,2.0,96,12,0.25,20,30,100,15,240,30,1,0,3.649,
2026-03-18T14:51:53,USDJPY,validation,3,EMA Crossover,-20.101,https://www.quantconnect.com/project/28930245/0f868cf4ae6212189e2ef82ebf49bc3b,-1.945,2.5,136.0,-3.302,44.0,10000.0,9805.52,45.0,24.0,20.0,,1.0,10,2.5,1.0,96,3,0.35,15,60,50,30,240,20,0,0,2.907,
2026-03-18T14:52:25,USDJPY,validation,3,EMA Crossover,-21.893,https://www.quantconnect.com/project/28930245/a8e977f605fda920f4b434ba5c71a5eb,-2.561,2.9,127.0,-3.544,43.0,10000.0,9743.92,42.0,23.0,18.0,,1.0,10,2.5,1.0,96,12,0.35,15,50,100,30,240,20,0,0,2.8600000000000003,
2026-03-18T14:52:58,USDJPY,test,3,EMA Crossover,-13.654,https://www.quantconnect.com/project/28930245/2f42e8d1d499a787cdf1a5d821791b07,-1.729,3.3,253.0,-3.125,49.0,10000.0,9827.09,83.0,41.0,38.0,,4.0,10,2.5,1.0,96,3,0.35,15,60,100,30,60,20,1,0,3.659,-18.79
2026-03-18T14:53:22,USDJPY,test,3,EMA Crossover,-5.747,https://www.quantconnect.com/project/28930245/3f711b24069bf5755487bdbb471caadf,-0.023,4.0,325.0,-1.858,41.0,10000.0,9997.68,99.0,48.0,23.0,,28.0,10,3.0,2.0,60,3,0.35,15,30,100,15,240,20,1,0,8.63,-19.663
2026-03-18T14:53:56,USDJPY,test,3,EMA Crossover,-13.777000000000001,https://www.quantconnect.com/project/28930245/8d0c9562084215c207853fce37b6b96a,-2.545,4.5,269.0,-3.194,48.0,10000.0,9745.47,89.0,46.0,41.0,,2.0,10,2.5,1.0,96,3,0.35,15,60,50,30,240,20,0,0,2.907,-20.101
