timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T15:11:29,USDJPY,train,5,EMA Trend + ADX,3.117,https://www.quantconnect.com/project/28930245/dd5e83e904705455cc24dd952116822d,3.378,3.3,373.0,-0.087,50.0,10000.0,10337.79,124.0,62.0,61.0,,1.0,14,2.0,1.25,60,8,0.25,20,80,10,15,30,60,20,0,0,,
2026-03-18T15:11:56,USDJPY,train,5,EMA Trend + ADX,0.5409999999999999,https://www.quantconnect.com/project/28930245/a6176371e0f7fc3bc37b504d0d99b53b,1.696,2.3,358.0,-0.385,49.0,10000.0,10169.63,113.0,50.0,44.0,,19.0,14,2.0,1.25,20,8,0.25,20,80,10,15,30,240,20,0,0,,
2026-03-18T15:12:21,USDJPY,train,5,EMA Trend + ADX,-6.619,https://www.quantconnect.com/project/28930245/23acc67839ef1cd4e05f7eba0bd0da0e,-3.944,6.5,828.0,-0.575,45.0,10000.0,9605.59,269.0,139.0,109.0,,21.0,14,2.0,1.25,20,8,0.35,20,80,10,15,15,60,20,0,0,,
2026-03-18T15:12:50,USDJPY,train,5,EMA Trend + ADX,-6.394,https://www.quantconnect.com/project/28930245/22f2208d454f41008fec4bce84384b88,-3.937,6.2,319.0,-0.819,36.0,10000.0,9606.34,101.0,62.0,23.0,,16.0,10,2.0,2.0,30,12,0.35,10,50,10,15,30,240,50,0,0,,
2026-03-18T15:13:14,USDJPY,train,5,EMA Trend + ADX,-0.16600000000000015,https://www.quantconnect.com/project/28930245/6709ea233a5c86391eb521afbb208d21,0.815,4.4,561.0,-0.327,51.0,10000.0,10081.53,180.0,75.0,84.0,,21.0,14,2.0,1.0,20,3,0.35,20,50,10,15,30,60,20,0,0,,
2026-03-18T15:13:50,USDJPY,train,5,EMA Trend + ADX,-11.092,https://www.quantconnect.com/project/28930245/8569b1c5f29ce30e6c05559aeadafee0,-4.852,4.9,325.0,-2.08,24.0,10000.0,9514.8,107.0,80.0,23.0,,4.0,14,2.0,2.0,60,12,0.15,10,80,10,20,15,60,50,1,0,,
2026-03-18T15:14:15,USDJPY,train,5,EMA Trend + ADX,-4.952,https://www.quantconnect.com/project/28930245/32bd81750e876226fe967a91d4a0ddbb,-0.638,3.2,278.0,-0.938,48.0,10000.0,9936.2,90.0,41.0,41.0,,8.0,14,2.0,1.0,20,8,0.25,20,50,10,15,30,240,50,0,0,,
2026-03-18T15:14:41,USDJPY,train,5,EMA Trend + ADX,-4.306,https://www.quantconnect.com/project/28930245/2380a8c920e4b062630173284d55c022,-1.714,4.1,348.0,-0.864,46.0,10000.0,9828.65,114.0,61.0,47.0,,6.0,14,2.0,1.25,20,8,0.25,20,80,10,20,15,240,50,0,0,,
2026-03-18T15:15:03,USDJPY,train,5,EMA Trend + ADX,-27.377,https://www.quantconnect.com/project/28930245/3f72c0648561079cf39cd5e665afc692,-0.515,0.6,34.0,-4.504,36.0,10000.0,9948.46,11.0,7.0,3.0,,1.0,14,2.5,1.0,30,8,0.15,20,30,20,25,30,60,20,0,0,,
2026-03-18T15:15:35,USDJPY,train,5,EMA Trend + ADX,-4.325,https://www.quantconnect.com/project/28930245/185c619f83b401f8f29d357027fb0356,-2.879,7.3,662.0,-0.482,50.0,10000.0,9712.07,203.0,75.0,75.0,28.0,25.0,20,3.0,1.0,20,12,0.5,10,30,10,18,15,240,50,0,1,,
2026-03-18T15:11:29,USDJPY,train,5,EMA Trend + ADX,3.117,https://www.quantconnect.com/project/28930245/dd5e83e904705455cc24dd952116822d,3.378,3.3,373.0,-0.087,50.0,10000.0,10337.79,124.0,62.0,61.0,,1.0,14,2.0,1.25,60,8,0.25,20,80,10,15,30,60,20,0,0,,
