timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T12:05:26,EURUSD,train,3,EMA Crossover,0.929,https://www.quantconnect.com/project/28930245/26bc6efbe772f00946a0707d5002b7d4,1.796,2.7,447.0,-0.289,46.0,10000.0,10179.61,140.0,63.0,50.0,,27.0,20,3.0,1.5,30,3,0.25,20,50,100,15,240,30,1,0,,
2026-03-18T12:05:50,EURUSD,train,3,EMA Crossover,-0.692,https://www.quantconnect.com/project/28930245/0c0a3db10627aecb99268fa583e3a6ca,0.595,3.2,451.0,-0.429,46.0,10000.0,10059.54,144.0,72.0,53.0,,19.0,20,3.0,1.5,60,12,0.25,20,50,100,15,240,20,1,0,,
2026-03-18T12:06:14,EURUSD,train,3,EMA Crossover,-1.55,https://www.quantconnect.com/project/28930245/669f9aa8d79c6486a9defe65ca81b6e8,-0.131,2.8,487.0,-0.473,42.0,10000.0,9986.95,162.0,94.0,67.0,,1.0,20,1.5,1.5,48,12,0.25,20,30,30,15,240,30,1,0,,
2026-03-18T12:06:47,EURUSD,train,3,EMA Crossover,-32.071,https://www.quantconnect.com/project/28930245/c3f9414a5c2952bb2c36fecb99fc783e,-20.548,21.0,513.0,-0.841,36.0,10000.0,7945.21,171.0,110.0,61.0,,,10,1.5,1.5,60,5,0.35,20,50,100,30,240,20,0,0,,
2026-03-18T12:07:20,EURUSD,train,3,EMA Crossover,-0.9039999999999999,https://www.quantconnect.com/project/28930245/d2887ea56d2fef9f9bfbb0a90735ecb5,0.518,3.6,449.0,-0.474,46.0,10000.0,10051.84,140.0,65.0,46.0,,29.0,10,3.0,1.5,48,3,0.25,20,50,100,15,240,30,1,0,,
2026-03-18T12:07:43,EURUSD,train,3,EMA Crossover,2.74,https://www.quantconnect.com/project/28930245/5d6d8b51a4058c759bd0d9629b70411e,3.019,5.6,455.0,-0.093,38.0,10000.0,10301.89,151.0,94.0,55.0,,2.0,20,1.5,2.0,30,3,0.25,15,50,100,15,240,30,1,0,,
2026-03-18T12:08:12,EURUSD,train,3,EMA Crossover,-0.9299999999999998,https://www.quantconnect.com/project/28930245/55ced70c4afb662c1e315b31a6529419,0.927,3.0,297.0,-0.569,54.0,10000.0,10092.7,99.0,46.0,53.0,,,10,2.5,1.0,96,8,0.25,15,40,50,30,240,30,1,0,,
2026-03-18T12:08:41,EURUSD,train,3,EMA Crossover,-56.57,https://www.quantconnect.com/project/28930245/07efd4a8c637ec715b04f6f6c85a5aec,-22.861,24.4,1603.0,-1.803,35.0,10000.0,7713.88,534.0,348.0,185.0,,1.0,20,1.5,1.5,96,3,0.25,15,40,20,5,60,20,0,0,,
2026-03-18T11:59:35,EURUSD,train,3,EMA Crossover,6.675,https://www.quantconnect.com/project/28930245/1c6dba5ac2f6315ec2243c24f608ec71,6.255,6.0,532.0,0.14,45.0,10000.0,10625.46,177.0,98.0,78.0,,1.0,10,1.5,1.5,48,5,0.5,20,30,100,15,240,20,1,0,,
2026-03-18T12:04:27,EURUSD,train,3,EMA Crossover,4.398000000000001,https://www.quantconnect.com/project/28930245/d1b7362e31f1de8d856d575e4ab9e604,4.293,8.3,395.0,0.035,42.0,10000.0,10429.28,125.0,69.0,36.0,20.0,,20,1.5,2.0,60,12,0.5,15,30,30,30,240,20,1,1,,
2026-03-18T12:07:43,EURUSD,train,3,EMA Crossover,2.74,https://www.quantconnect.com/project/28930245/5d6d8b51a4058c759bd0d9629b70411e,3.019,5.6,455.0,-0.093,38.0,10000.0,10301.89,151.0,94.0,55.0,,2.0,20,1.5,2.0,30,3,0.25,15,50,100,15,240,30,1,0,,
2026-03-18T12:04:52,EURUSD,train,3,EMA Crossover,2.0199999999999996,https://www.quantconnect.com/project/28930245/8fab46bcd68df6fb0e82d76ea749d10f,2.53,2.6,474.0,-0.17,43.0,10000.0,10252.95,144.0,67.0,35.0,,42.0,20,3.0,2.0,30,12,0.25,20,50,100,15,240,20,1,0,,
2026-03-18T12:02:34,EURUSD,train,3,EMA Crossover,1.6629999999999998,https://www.quantconnect.com/project/28930245/ff3edcd1648a5d3c7e779b7e83c85f0f,2.272,2.7,460.0,-0.203,42.0,10000.0,10227.25,140.0,66.0,34.0,,40.0,20,3.0,2.0,30,3,0.25,20,50,100,15,240,30,1,0,,
