timestamp,pair,mode,family,family_name,score,url,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,train_score,validation_score
2026-03-15T12:34:33,SPY,train,1,RSI Mean Reversion,-4.8950000000000005,https://www.quantconnect.com/project/28936477/4306ec65a803cb66e46093b1d52c04de,10,1.0,2.5,48,2,0.15,10,35,60,100,-1.322,2.5,228.0,-1.191,31.0,10000.0,9867.84,76.0,52.0,23.0,,,,
2026-03-15T12:35:50,SPY,train,1,RSI Mean Reversion,-1000000000,,14,1.0,1.5,48,8,0.5,14,35,70,150,,,,,,,,,,,,,,
2026-03-15T12:36:19,SPY,train,1,RSI Mean Reversion,-1000000000,,20,1.0,1.0,30,10,0.5,20,40,70,200,,,,,,,,,,,,,,
2026-03-15T12:31:35,SPY,train,1,RSI Mean Reversion,4.328,https://www.quantconnect.com/project/28936477/01b201c77434d4148fba3085ab80411c,10,2.0,2.5,72,4,0.25,10,40,65,100,4.226,2.1,190.0,0.034,40.0,10000.0,10422.6,63.0,38.0,24.0,,1.0,,
2026-03-15T12:28:14,SPY,train,1,RSI Mean Reversion,0.474,https://www.quantconnect.com/project/28936477/120fe096ee6e14d1136bb7e5a1f948c3,10,2.0,2.5,48,4,0.25,14,40,60,100,1.74,1.3,120.0,-0.422,41.0,10000.0,10174.0,39.0,23.0,13.0,,3.0,,
2026-03-15T12:21:44,SPY,train,1,RSI Mean Reversion,0.47299999999999986,https://www.quantconnect.com/project/28936477/bbf411af5792d2fb7ef6b94031f9e2c6,10,1.0,2.5,96,2,0.15,10,40,75,150,1.649,2.6,330.0,-0.392,36.0,10000.0,10164.86,110.0,70.0,40.0,,,,
2026-03-15T12:29:24,SPY,train,1,RSI Mean Reversion,0.4099999999999999,https://www.quantconnect.com/project/28936477/8ff2b9da5302926ddfd32e77eb0e79d5,10,2.5,2.0,72,1,0.25,10,40,65,100,1.598,2.3,196.0,-0.396,42.0,10000.0,10159.85,65.0,38.0,26.0,,1.0,,
2026-03-15T12:27:50,SPY,train,1,RSI Mean Reversion,-0.13100000000000023,https://www.quantconnect.com/project/28936477/b12a73dfa0203b177cf335888a455aab,10,2.0,2.5,48,2,0.25,14,35,60,150,1.267,1.6,144.0,-0.466,38.0,10000.0,10126.67,47.0,28.0,16.0,,3.0,,
2026-03-15T12:38:18,SPY,train,1,RSI Mean Reversion,5.041,https://www.quantconnect.com/project/28936477/4b6eb5e30b236242e4b3f5dcda52ef34,10,1.0,2.5,72,2,0.25,10,40,65,100,4.783,4.6,276.0,0.086,38.0,10000.0,10478.26,92.0,57.0,35.0,,,,
2026-03-15T12:38:06,SPY,train,1,RSI Mean Reversion,-1000000000,,10,1.0,2.5,48,2,0.15,10,40,75,150,,,,,,,,,,,,,,
2026-03-15T12:39:50,SPY,train,1,RSI Mean Reversion,-1000000000,,10,2.0,2.5,48,1,0.25,10,30,60,100,,,,,,,,,,,,,,
2026-03-15T12:38:35,SPY,train,1,RSI Mean Reversion,2.798,https://www.quantconnect.com/project/28936477/774080d0c23fd7d4c51a19b7efa7c80e,10,1.0,2.5,96,1,0.15,10,40,65,100,3.215,2.6,294.0,-0.139,39.0,10000.0,10321.48,98.0,60.0,38.0,,,,
