timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_stoch_k,param_stoch_d,param_stoch_oversold,param_stoch_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T09:47:51,USDJPY,train,4,Stochastic Mean Reversion,-10.418,https://www.quantconnect.com/project/28930245/fe53d2dc7ef78d0550db77f93b053e48,-2.757,4.3,1084.0,-0.937,41.0,10000.0,9724.27,347.0,190.0,114.0,,43.0,20,3.0,1.5,60,5,0.15,8,5,35,65,20,30,60,50,0,0,,
2026-03-18T09:48:17,USDJPY,train,4,Stochastic Mean Reversion,-7.103,https://www.quantconnect.com/project/28930245/f29b919505235835b58db7e6772232a7,-0.049,10.7,1128.0,-0.268,46.0,10000.0,9995.12,375.0,202.0,170.0,,3.0,14,2.0,1.0,48,8,0.15,8,5,35,65,20,30,60,30,0,0,,
2026-03-18T09:48:55,USDJPY,train,4,Stochastic Mean Reversion,-17.095,https://www.quantconnect.com/project/28930245/8e2004bb2bc120f9cc9ac9583fddac0c,-6.602,7.1,1108.0,-1.831,43.0,10000.0,9339.83,350.0,168.0,124.0,,58.0,14,2.5,1.0,20,12,0.15,14,3,20,75,50,15,240,20,0,0,,
2026-03-18T09:49:23,USDJPY,train,4,Stochastic Mean Reversion,-169.44300000000004,https://www.quantconnect.com/project/28930245/9431b978c9b19c9d6572092c6a46c635,-58.014,58.2,3286.0,-1.643,39.0,10000.0,4198.6,1084.0,642.0,408.0,10.0,24.0,10,1.5,1.25,30,12,0.5,5,5,20,70,200,5,60,50,0,1,,
2026-03-18T09:44:41,USDJPY,train,4,Stochastic Mean Reversion,2.2899999999999996,https://www.quantconnect.com/project/28930245/5ea4d72061db3b2c0e4266ac4bd3518e,5.209,3.2,261.0,0.177,56.0,10000.0,10520.89,77.0,24.0,23.0,,30.0,14,3.0,1.5,30,5,0.35,14,5,25,65,20,30,60,50,0,0,,
2026-03-18T09:41:30,USDJPY,train,4,Stochastic Mean Reversion,-1.005,https://www.quantconnect.com/project/28930245/3b004d33ea29bb06ee1b1e0c439b2917,4.117,11.5,1070.0,0.026,40.0,10000.0,10411.73,354.0,213.0,133.0,,8.0,20,1.5,1.5,30,5,0.15,8,3,35,65,20,30,60,50,0,0,,
2026-03-18T09:47:19,USDJPY,train,4,Stochastic Mean Reversion,-3.8160000000000003,https://www.quantconnect.com/project/28930245/54fca040a08809b4ab0789b4bb05c06a,-2.628,11.8,699.0,-0.396,36.0,10000.0,9737.19,227.0,142.0,67.0,,18.0,14,2.0,2.0,48,8,0.35,8,3,25,70,20,30,60,50,0,0,,
2026-03-18T09:34:49,USDJPY,train,4,Stochastic Mean Reversion,-4.4350000000000005,https://www.quantconnect.com/project/28930245/773fd027eeef3f2e7920e41909c31103,1.413,10.3,1073.0,-0.166,47.0,10000.0,10141.34,357.0,188.0,167.0,,2.0,20,2.0,1.0,48,5,0.15,8,3,35,65,20,30,60,50,0,0,,
2026-03-18T09:40:50,USDJPY,train,4,Stochastic Mean Reversion,-6.608999999999999,https://www.quantconnect.com/project/28930245/8355fef5a5a966953476467a699fa4f7,2.631,2.3,135.0,-0.23,49.0,10000.0,10263.14,43.0,19.0,18.0,,6.0,14,3.0,1.5,60,8,0.35,14,5,25,70,20,30,60,30,0,0,,
2026-03-18T09:49:54,USDJPY,train,4,Stochastic Mean Reversion,-0.44900000000000073,https://www.quantconnect.com/project/28930245/055c774f07658b9aca26d396da1f045a,4.598,11.1,1062.0,0.051,39.0,10000.0,10459.8,354.0,215.0,139.0,,,20,1.5,1.5,48,5,0.15,8,3,35,65,20,30,60,50,0,0,,
2026-03-18T09:50:27,USDJPY,train,4,Stochastic Mean Reversion,4.2490000000000006,https://www.quantconnect.com/project/28930245/7cfb3135723f110024748be3ecb7c0f0,4.171,8.7,631.0,0.026,49.0,10000.0,10417.06,210.0,107.0,102.0,,1.0,14,2.0,1.0,48,8,0.15,8,3,25,70,20,30,60,50,0,0,,
2026-03-18T09:51:05,USDJPY,train,4,Stochastic Mean Reversion,-6.132,https://www.quantconnect.com/project/28930245/c98fde3015cf70d280558064cffe6830,3.273,1.8,132.0,-0.135,55.0,10000.0,10327.31,40.0,14.0,14.0,,12.0,14,3.0,1.5,48,5,0.35,14,5,25,70,20,30,60,50,0,0,,
2026-03-18T09:51:41,USDJPY,train,4,Stochastic Mean Reversion,-6.827,https://www.quantconnect.com/project/28930245/6e2b5756eba6c0d4fc70e09ef206fa24,-1.858,5.0,967.0,-1.073,44.0,10000.0,9814.23,285.0,114.0,59.0,,112.0,14,3.0,1.5,30,5,0.15,8,5,25,65,20,30,60,50,0,0,,
