timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,train_score,validation_score
2026-03-14T13:13:29,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/342c90f0624effc3f310,-0.119,220.0,505.0,-0.877,46.0,10000.0,9988.07,163.0,82.0,,,,14,1.5,1.5,96,4,0.15,20,40,65,150,,
2026-03-14T13:13:56,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/b50f3933abe5b35b3919,0.947,504.0,14.0,-1.157,50.0,10000.0,10094.72,4.0,1.0,,,,20,2.0,2.0,48,1,0.5,20,35,65,100,,
2026-03-14T13:10:17,TSLA,train,1,RSI Mean Reversion,-5.672999999999999,https://www.quantconnect.com/project/28936477/5bd593c54cdcd17fd1b7,-0.627,0.0,21.0,-1.682,43.0,10000.0,9937.34,7.0,4.0,,,,10,1.5,1.0,48,10,0.5,14,25,70,100,,
2026-03-14T13:07:41,TSLA,train,1,RSI Mean Reversion,-5.846,https://www.quantconnect.com/project/28936477/178b4a8545025c93e2f6,0.259,0.0,12.0,-2.035,50.0,10000.0,10025.93,4.0,2.0,,,,14,1.0,1.5,72,6,0.35,20,35,75,100,,
2026-03-14T13:03:20,TSLA,train,1,RSI Mean Reversion,-11.573,https://www.quantconnect.com/project/28936477/c08288d3062ff76fcda2,-9.032,0.0,717.0,-0.847,48.0,10000.0,9096.79,235.0,116.0,,,,10,1.5,1.0,96,2,0.5,10,25,65,100,,
2026-03-14T13:09:54,TSLA,train,1,RSI Mean Reversion,-11.843,https://www.quantconnect.com/project/28936477/50391c1c2851d02aa9c7,-9.254,0.0,718.0,-0.863,48.0,10000.0,9074.62,235.0,116.0,,,,10,1.5,1.0,48,2,0.5,10,25,65,100,,
2026-03-14T13:09:23,TSLA,train,1,RSI Mean Reversion,-12.616999999999999,https://www.quantconnect.com/project/28936477/78e2c13c08f729359f25,-2.69,0.0,240.0,-3.309,40.0,10000.0,9731.03,67.0,27.0,,,,14,3.0,2.0,48,10,0.15,14,35,70,100,,
2026-03-14T13:14:22,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/2ca473b6f20634b0d597,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,1.0,1.5,72,6,0.5,20,25,70,100,,
2026-03-14T13:14:50,TSLA,train,1,RSI Mean Reversion,-15.645000000000001,https://www.quantconnect.com/project/28936477/8b52ba3a30124ae40f2f,-11.787,0.0,640.0,-1.286,44.0,10000.0,8821.3,198.0,84.0,,,,10,2.5,1.0,96,10,0.5,10,25,65,100,,
2026-03-14T13:15:13,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/fed3dd10a487eb256b55,-0.101,626.0,22.0,-1.823,43.0,10000.0,9989.89,7.0,4.0,,,,10,1.5,1.5,72,6,0.35,14,25,70,100,,
