timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T10:39:54,EURUSD,train,1,RSI Mean Reversion,-17.085,https://www.quantconnect.com/project/28930245/50efdcff714fd6e1c49b2549916061f5,-13.23,15.2,744.0,-1.185,36.0,10000.0,8677.03,248.0,158.0,90.0,,,10,1.5,1.5,96,5,0.35,5,35,75,50,15,240,30,0,0,,
2026-03-18T10:37:47,EURUSD,train,1,RSI Mean Reversion,0.8820000000000001,https://www.quantconnect.com/project/28930245/9591d75bace09a3ac8bbfb2d66b58fd6,1.971,3.0,318.0,-0.363,55.0,10000.0,10197.1,105.0,47.0,55.0,,3.0,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:38:49,EURUSD,train,1,RSI Mean Reversion,-4.707000000000001,https://www.quantconnect.com/project/28930245/cd8fde033edce5647d37fa7c5c293f4e,-1.35,3.6,674.0,-1.119,50.0,10000.0,9864.95,220.0,103.0,103.0,,14.0,10,2.0,1.0,20,12,0.15,10,30,70,200,5,60,50,0,0,,
2026-03-18T10:32:31,EURUSD,train,1,RSI Mean Reversion,-4.773,https://www.quantconnect.com/project/28930245/a4c28504e60392232bcdf6b30529c30d,-1.794,2.7,466.0,-0.993,49.0,10000.0,9820.61,145.0,58.0,56.0,31.0,,10,2.5,1.0,20,12,0.25,7,25,70,100,30,60,30,0,1,,
2026-03-18T10:27:55,EURUSD,train,1,RSI Mean Reversion,-5.303,https://www.quantconnect.com/project/28930245/6fddcb93ad302602e9d24a4deb26bdca,-1.757,2.9,426.0,-1.182,36.0,10000.0,9824.31,134.0,79.0,31.0,,24.0,10,2.0,2.0,30,3,0.15,10,30,75,200,5,240,50,0,0,,
2026-03-18T10:25:13,EURUSD,train,1,RSI Mean Reversion,-5.49,https://www.quantconnect.com/project/28930245/c7e042c9e93647ab6df24565f2b060da,-3.6,5.5,381.0,-0.63,49.0,10000.0,9640.01,125.0,62.0,57.0,,6.0,20,2.0,1.0,30,12,0.5,5,25,75,200,30,60,20,1,0,,
2026-03-18T10:40:37,EURUSD,train,1,RSI Mean Reversion,-67.292,https://www.quantconnect.com/project/28930245/bd909094a6547c532c4084607033abc7,-27.936,30.0,1547.0,-1.302,48.0,10000.0,7206.4,509.0,259.0,230.0,,20.0,10,2.0,1.0,30,12,0.5,5,25,75,200,5,60,50,1,0,,
2026-03-18T10:41:18,EURUSD,train,1,RSI Mean Reversion,-13.738999999999999,https://www.quantconnect.com/project/28930245/ec98a708b3d14cd51e8c070620754daf,-1.943,3.2,158.0,-1.532,44.0,10000.0,9805.71,52.0,29.0,21.0,,2.0,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,1,0,,
2026-03-18T10:41:50,EURUSD,train,1,RSI Mean Reversion,-22.898,https://www.quantconnect.com/project/28930245/ac4c6c9dacb18088924a849ca215acc0,-0.326,1.1,38.0,-3.124,33.0,10000.0,9967.41,12.0,8.0,2.0,,2.0,10,2.0,2.0,30,3,0.15,10,25,75,200,30,60,20,0,0,,
2026-03-18T10:42:14,EURUSD,train,1,RSI Mean Reversion,-9.118,https://www.quantconnect.com/project/28930245/129668da5fbffee2bcd814bb0c6570b5,-3.102,4.0,901.0,-1.372,49.0,10000.0,9689.85,288.0,132.0,119.0,37.0,,10,2.0,1.0,20,12,0.15,7,30,70,200,30,60,50,0,1,,
