timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T08:33:27,QQQ,train,4,EMA Trend + ADX,1.7960000000000003,https://www.quantconnect.com/project/28936477/d57a9f5e89d73ab4d38f41b6190004d2,2.309,2.9,108.0,-0.171,34.0,10000.0,10230.9,29.0,19.0,10.0,,,14,1.0,2.5,96,8,0.5,25,50,20,25,,
2026-03-14T08:33:59,QQQ,train,4,EMA Trend + ADX,-10.395,https://www.quantconnect.com/project/28936477/25e0847536e8ca9a86932c7aa81a5778,-1.599,1.7,159.0,-2.932,41.0,10000.0,9840.06,49.0,20.0,17.0,12.0,,14,3.0,1.0,96,2,0.15,10,60,20,25,,
2026-03-14T08:33:27,QQQ,train,4,EMA Trend + ADX,1.7960000000000003,https://www.quantconnect.com/project/28936477/d57a9f5e89d73ab4d38f41b6190004d2,2.309,2.9,108.0,-0.171,34.0,10000.0,10230.9,29.0,19.0,10.0,,,14,1.0,2.5,96,8,0.5,25,50,20,25,,
2026-03-14T08:30:03,QQQ,train,4,EMA Trend + ADX,0.7310000000000001,https://www.quantconnect.com/project/28936477/a0b52dbd95a1c3805877b9af96f90aad,2.003,1.2,78.0,-0.424,40.0,10000.0,10200.32,25.0,15.0,7.0,2.0,1.0,20,1.5,3.0,72,8,0.25,10,80,14,35,,
2026-03-14T08:28:40,QQQ,train,4,EMA Trend + ADX,-2.005,https://www.quantconnect.com/project/28936477/448771eaf5f6acc42a4c7ff0b21cbe8b,1.34,0.8,79.0,-1.115,52.0,10000.0,10133.97,21.0,5.0,,16.0,,10,3.0,3.0,96,2,0.25,20,40,14,35,,
2026-03-14T08:29:00,QQQ,train,4,EMA Trend + ADX,-3.33,https://www.quantconnect.com/project/28936477/5ed080951d339902e3535d887b0d3470,0.588,1.0,76.0,-1.306,48.0,10000.0,10058.75,21.0,7.0,1.0,13.0,,14,3.0,3.0,96,4,0.25,25,60,20,30,,
2026-03-14T08:30:52,QQQ,train,4,EMA Trend + ADX,-3.569,https://www.quantconnect.com/project/28936477/c075f9393e94a697cd602eca3fa1ee6e,-1.886,4.3,477.0,-0.561,29.0,10000.0,9811.38,151.0,102.0,26.0,23.0,,20,1.5,3.0,96,8,0.25,15,40,14,25,,
2026-03-14T08:34:28,QQQ,train,4,EMA Trend + ADX,0.264,https://www.quantconnect.com/project/28936477/8616c7426843cd0f9bf0a6a7b9682325,1.8,1.0,62.0,-0.512,40.0,10000.0,10179.96,20.0,12.0,6.0,2.0,,20,1.5,3.0,96,8,0.25,15,40,14,35,,
2026-03-14T08:34:57,QQQ,train,4,EMA Trend + ADX,-4.77,https://www.quantconnect.com/project/28936477/d4ca29c315f13d93b0cc99716d680e9a,-0.231,1.1,73.0,-1.513,43.0,10000.0,9976.9,21.0,10.0,1.0,10.0,,20,3.0,3.0,96,6,0.25,25,60,20,30,,
2026-03-14T08:35:23,QQQ,train,4,EMA Trend + ADX,-3.9560000000000004,https://www.quantconnect.com/project/28936477/193e600ab5a4cb95fd29dc2a3501394c,-0.221,1.8,124.0,-1.245,46.0,10000.0,9977.85,35.0,15.0,1.0,19.0,,14,3.0,3.0,96,8,0.25,25,50,14,35,,
2026-03-14T08:35:58,QQQ,train,4,EMA Trend + ADX,-3.527,https://www.quantconnect.com/project/28936477/98cd7147e936212ec82cd1752057abe6,0.529,0.9,73.0,-1.352,45.0,10000.0,10052.92,20.0,7.0,,13.0,,10,3.0,3.0,96,4,0.25,15,40,14,35,,
2026-03-14T08:36:27,QQQ,train,4,EMA Trend + ADX,-5.408,https://www.quantconnect.com/project/28936477/ead8e572c10242c3adcff3126b91ab5a,-1.067,2.6,62.0,-1.447,25.0,10000.0,9893.28,20.0,15.0,5.0,,,14,1.0,2.5,96,4,0.25,25,50,20,30,,
2026-03-14T08:36:48,QQQ,train,4,EMA Trend + ADX,-11.767000000000001,https://www.quantconnect.com/project/28936477/8ea97386305319981fa86861efa509dd,-0.031,0.3,18.0,-3.912,60.0,10000.0,9996.9,5.0,2.0,,3.0,,10,3.0,3.0,96,2,0.25,25,40,20,35,,
2026-03-14T08:37:09,QQQ,train,4,EMA Trend + ADX,0.3059999999999998,https://www.quantconnect.com/project/28936477/1bb2269d3f4ae296f642982513b08942,1.626,2.0,76.0,-0.44,48.0,10000.0,10162.56,21.0,7.0,1.0,13.0,,14,3.0,3.0,96,4,0.5,25,60,20,30,,
2026-03-14T08:37:33,QQQ,train,4,EMA Trend + ADX,-2.642,https://www.quantconnect.com/project/28936477/ee60b56d1b5b60cc26905194a9118d4e,-0.161,2.1,266.0,-0.827,45.0,10000.0,9983.91,75.0,31.0,3.0,41.0,,14,3.0,3.0,96,8,0.25,10,80,14,30,,
2026-03-14T08:38:01,QQQ,train,4,EMA Trend + ADX,-2.915,https://www.quantconnect.com/project/28936477/40776608a3ddcef6dd5f65db3d9e8568,-1.895,7.0,711.0,-0.34,46.0,10000.0,9810.47,210.0,103.0,59.0,20.0,28.0,14,2.0,1.5,48,2,0.5,25,50,10,30,,
2026-03-14T08:38:26,QQQ,train,4,EMA Trend + ADX,-0.974,https://www.quantconnect.com/project/28936477/e8de7848f564fcca01f8fe3583babc12,0.145,3.5,447.0,-0.373,44.0,10000.0,10014.54,133.0,63.0,25.0,45.0,,20,2.5,2.0,96,8,0.35,25,50,10,35,,
2026-03-14T08:33:27,QQQ,train,4,EMA Trend + ADX,1.7960000000000003,https://www.quantconnect.com/project/28936477/d57a9f5e89d73ab4d38f41b6190004d2,2.309,2.9,108.0,-0.171,34.0,10000.0,10230.9,29.0,19.0,10.0,,,14,1.0,2.5,96,8,0.5,25,50,20,25,,
2026-03-14T08:30:03,QQQ,train,4,EMA Trend + ADX,0.7310000000000001,https://www.quantconnect.com/project/28936477/a0b52dbd95a1c3805877b9af96f90aad,2.003,1.2,78.0,-0.424,40.0,10000.0,10200.32,25.0,15.0,7.0,2.0,1.0,20,1.5,3.0,72,8,0.25,10,80,14,35,,
2026-03-14T08:37:09,QQQ,train,4,EMA Trend + ADX,0.3059999999999998,https://www.quantconnect.com/project/28936477/1bb2269d3f4ae296f642982513b08942,1.626,2.0,76.0,-0.44,48.0,10000.0,10162.56,21.0,7.0,1.0,13.0,,14,3.0,3.0,96,4,0.5,25,60,20,30,,
2026-03-14T08:34:28,QQQ,train,4,EMA Trend + ADX,0.264,https://www.quantconnect.com/project/28936477/8616c7426843cd0f9bf0a6a7b9682325,1.8,1.0,62.0,-0.512,40.0,10000.0,10179.96,20.0,12.0,6.0,2.0,,20,1.5,3.0,96,8,0.25,15,40,14,35,,
2026-03-14T08:38:26,QQQ,train,4,EMA Trend + ADX,-0.974,https://www.quantconnect.com/project/28936477/e8de7848f564fcca01f8fe3583babc12,0.145,3.5,447.0,-0.373,44.0,10000.0,10014.54,133.0,63.0,25.0,45.0,,20,2.5,2.0,96,8,0.35,25,50,10,35,,
2026-03-14T08:39:01,QQQ,train,4,EMA Trend + ADX,-3.779,https://www.quantconnect.com/project/28936477/a641135b24ec077b2a1a795706c3c0ec,-1.07,2.1,153.0,-0.903,30.0,10000.0,9892.97,50.0,35.0,12.0,3.0,,20,1.5,2.5,96,8,0.25,25,50,20,25,,
2026-03-14T08:39:22,QQQ,train,4,EMA Trend + ADX,-3.1769999999999996,https://www.quantconnect.com/project/28936477/3147346d13a996691e16ccf2c8e3d707,0.273,1.5,179.0,-1.15,41.0,10000.0,10027.35,58.0,34.0,19.0,5.0,,20,1.5,2.0,96,8,0.15,25,80,14,35,,
2026-03-14T08:39:44,QQQ,train,4,EMA Trend + ADX,-8.559,https://www.quantconnect.com/project/28936477/54fc200285cadf909c5f5c60cc39f220,-0.648,0.9,43.0,-2.637,25.0,10000.0,9935.24,12.0,5.0,,6.0,1.0,14,3.0,3.0,72,4,0.25,10,60,20,30,,
2026-03-14T08:40:08,QQQ,train,4,EMA Trend + ADX,-3.3930000000000002,https://www.quantconnect.com/project/28936477/eb7e768f955a09d9086ab7cb31b84375,-0.189,1.7,121.0,-1.068,43.0,10000.0,9981.09,35.0,18.0,1.0,16.0,,20,2.5,3.0,96,8,0.25,25,50,14,35,,
2026-03-14T08:40:33,QQQ,train,4,EMA Trend + ADX,-3.5229999999999997,https://www.quantconnect.com/project/28936477/43cfcede4f8d1a38c4a3e53404bb33d9,-1.69,3.9,125.0,-0.611,27.0,10000.0,9831.03,33.0,24.0,8.0,1.0,,10,1.0,2.5,72,8,0.5,25,80,14,35,,
2026-03-14T08:40:55,QQQ,train,4,EMA Trend + ADX,4.066000000000001,https://www.quantconnect.com/project/28936477/0518c28067e00286abb476f7622004b2,4.009,7.5,434.0,0.019,36.0,10000.0,10400.93,122.0,76.0,30.0,16.0,,20,1.5,2.5,96,8,0.5,25,40,14,25,,
2026-03-14T08:43:11,QQQ,train,4,EMA Trend + ADX,8.759,https://www.quantconnect.com/project/28936477/69e09b1467b249e74084ad8227bd0aef,8.078,7.1,878.0,0.227,34.0,10000.0,10807.77,247.0,163.0,78.0,6.0,,20,1.0,2.5,96,8,0.35,25,50,10,25,,
2026-03-14T08:43:45,QQQ,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/f328ae168083f1c17b5ecd88d384997c,-0.262,0.3,3.0,-7.769,0.0,10000.0,9973.81,1.0,1.0,,,,20,3.0,3.0,96,4,0.25,15,40,20,35,,
2026-03-14T08:44:08,QQQ,train,4,EMA Trend + ADX,-3.892,https://www.quantconnect.com/project/28936477/1955e8d399c41100d5de5f2fc7561439,0.695,0.8,82.0,-1.529,46.0,10000.0,10069.54,26.0,13.0,9.0,1.0,3.0,10,1.5,2.0,48,4,0.15,15,60,14,35,,
2026-03-14T08:44:31,QQQ,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/87357ed39f2d3b74ff00ef24abfb1624,-0.513,0.5,3.0,-4.199,0.0,10000.0,9948.66,1.0,1.0,,,,10,3.0,2.5,72,4,0.5,15,40,20,35,,
