timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T13:13:56,USDJPY,train,1,RSI Mean Reversion,1.318,https://www.quantconnect.com/project/28930245/918fc4dfc0a079bc288b7f2a32358b9c,1.702,12.0,567.0,-0.128,44.0,10000.0,10170.22,172.0,75.0,46.0,8.0,43.0,10,3.0,1.5,30,12,0.5,10,25,65,200,5,240,20,1,1,,
2026-03-18T13:01:13,USDJPY,train,1,RSI Mean Reversion,-0.406,https://www.quantconnect.com/project/28930245/f071e1b73e5cc3e19e7c3b80b3421875,0.551,7.6,371.0,-0.319,43.0,10000.0,10055.15,122.0,68.0,49.0,,5.0,10,2.0,1.5,48,5,0.35,10,25,70,200,5,240,50,0,0,,
2026-03-18T13:10:07,USDJPY,train,1,RSI Mean Reversion,-1.0269999999999997,https://www.quantconnect.com/project/28930245/e188a528fb22b80e8f4bd68f7834936a,2.087,6.4,251.0,-0.138,41.0,10000.0,10208.66,82.0,43.0,34.0,,5.0,10,2.5,1.5,96,12,0.5,10,25,65,100,5,240,50,1,0,,
2026-03-18T13:19:15,USDJPY,train,1,RSI Mean Reversion,-5.482,https://www.quantconnect.com/project/28930245/0b5ac0fcc193e7ca41bc7e0f634e018c,0.389,5.1,213.0,-0.457,43.0,10000.0,10038.95,70.0,39.0,28.0,2.0,1.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,50,1,1,,
2026-03-18T13:19:54,USDJPY,train,1,RSI Mean Reversion,-18.191000000000003,https://www.quantconnect.com/project/28930245/1fd9ffd2675ffb4e5118ffd835b16718,-6.83,19.6,1024.0,-0.537,43.0,10000.0,9316.95,307.0,136.0,68.0,16.0,87.0,10,3.0,1.5,30,12,0.5,10,25,65,200,5,240,20,0,1,,
2026-03-18T13:20:32,USDJPY,train,1,RSI Mean Reversion,-4.844,https://www.quantconnect.com/project/28930245/56b2549957078a9cca6f89764cade779,-1.919,9.7,294.0,-0.525,44.0,10000.0,9808.15,91.0,46.0,24.0,4.0,17.0,10,2.5,1.5,30,12,0.5,10,25,70,200,5,240,20,1,1,,
2026-03-18T13:21:09,USDJPY,train,1,RSI Mean Reversion,-1.0060000000000002,https://www.quantconnect.com/project/28930245/fd9311975231676e50248d5fe6c8140f,4.745,3.6,192.0,0.083,50.0,10000.0,10474.45,60.0,24.0,24.0,7.0,5.0,20,3.0,1.5,48,12,0.5,10,25,70,100,5,60,30,0,1,,
2026-03-18T13:21:42,USDJPY,train,1,RSI Mean Reversion,-3.995,https://www.quantconnect.com/project/28930245/64d2480f2a5d5f0a15fb8c90a0b48208,-2.705,12.2,545.0,-0.43,45.0,10000.0,9729.55,165.0,75.0,40.0,,50.0,10,3.0,1.5,30,5,0.5,10,25,65,200,5,240,50,1,0,,
2026-03-18T13:22:19,USDJPY,train,1,RSI Mean Reversion,-7.117000000000001,https://www.quantconnect.com/project/28930245/b5676d96736236e7d671acbdbd3dd3e3,-5.227,10.5,734.0,-0.63,42.0,10000.0,9477.29,235.0,130.0,76.0,,29.0,10,2.0,1.5,30,5,0.35,10,25,65,200,5,240,50,0,0,,
2026-03-18T13:22:43,USDJPY,train,1,RSI Mean Reversion,-5.009,https://www.quantconnect.com/project/28930245/65b0a0e66891d5d3ab0005132b2cb5e5,-3.707,13.9,500.0,-0.434,39.0,10000.0,9629.34,164.0,94.0,62.0,,8.0,10,2.5,1.5,96,12,0.5,10,25,65,200,5,240,20,1,0,,
2026-03-18T13:23:16,USDJPY,train,1,RSI Mean Reversion,-1.343,https://www.quantconnect.com/project/28930245/e29cdc6f675abe83f0c733f031e9bcbd,-0.53,10.2,408.0,-0.271,40.0,10000.0,9947.03,134.0,75.0,53.0,,6.0,10,2.5,1.5,96,12,0.5,10,25,65,100,5,240,50,0,0,,
2026-03-18T13:23:48,USDJPY,train,1,RSI Mean Reversion,-22.934,https://www.quantconnect.com/project/28930245/df0a0955306fb8ccfb3be361b93c62b1,-8.25,11.0,1459.0,-1.028,49.0,10000.0,9175.01,482.0,243.0,226.0,,13.0,14,2.5,1.0,48,8,0.25,5,20,75,100,5,60,30,0,0,,
