timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T11:53:06,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/099f18df191d361f094d,12.763,274.0,1204.0,0.434,50.0,10000.0,11276.32,342.0,126.0,,,,14,3.0,2.0,72,2,0.5,25,40,14,20,,
2026-03-14T11:53:36,AAPL,train,4,EMA Trend + ADX,-48.653,https://www.quantconnect.com/project/28936477/1e79276b3f4c36fba43b,-9.35,39.0,556.0,-1.101,46.0,10000.0,9064.99,147.0,80.0,,,,20,1.0,1.0,20,4,0.5,15,50,10,30,,
2026-03-14T11:35:25,AAPL,train,4,EMA Trend + ADX,-0.28800000000000026,https://www.quantconnect.com/project/28936477/858e53973e50e7007137,1.335,13.0,72.0,-0.541,50.0,10000.0,10133.5,20.0,7.0,,,,10,3.0,2.0,96,8,0.5,25,50,20,30,,
2026-03-14T11:36:46,AAPL,train,4,EMA Trend + ADX,-3.0210000000000004,https://www.quantconnect.com/project/28936477/0866c8ce7b4ca8c36739,0.201,0.0,42.0,-1.074,29.0,10000.0,10020.13,14.0,10.0,,,,20,1.0,3.0,72,8,0.25,10,60,20,30,,
2026-03-14T11:45:52,AAPL,train,4,EMA Trend + ADX,-3.634,https://www.quantconnect.com/project/28936477/fb70b9d87551ad290f0a,-0.469,13.0,78.0,-1.055,48.0,10000.0,9953.05,21.0,6.0,,,,10,3.0,2.0,30,1,0.5,25,50,20,30,,
2026-03-14T11:40:24,AAPL,train,4,EMA Trend + ADX,-5.893000000000001,https://www.quantconnect.com/project/28936477/3c1494aefe4d87712fb8,-4.807,5.0,854.0,-0.362,32.0,10000.0,9519.25,217.0,143.0,,,,20,1.0,2.5,20,8,0.5,25,60,10,25,,
2026-03-14T11:48:57,AAPL,train,4,EMA Trend + ADX,-9.620000000000001,https://www.quantconnect.com/project/28936477/5dc8aa9d48912b6d6b68,-0.287,0.0,46.0,-3.111,50.0,10000.0,9971.27,12.0,2.0,,,,10,3.0,2.5,30,1,0.25,10,50,20,30,,
2026-03-14T11:55:04,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/369c6fea90933787c405,1.598,652.0,73.0,-0.461,50.0,10000.0,10159.82,20.0,7.0,,,,10,3.0,3.0,72,8,0.5,25,50,20,30,,
2026-03-14T11:55:30,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/6dd4623949eb7d7c65f0,0.65,652.0,73.0,-1.303,50.0,10000.0,10065.0,20.0,7.0,,,,10,3.0,3.0,96,8,0.25,25,50,20,30,,
2026-03-14T11:55:57,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/01dc3f3cef135a3b2759,0.198,835.0,52.0,-1.932,50.0,10000.0,10019.85,14.0,4.0,,,,10,3.0,3.0,72,1,0.25,10,60,20,30,,
2026-03-14T11:57:17,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/c79bceca06bef86363c7,0.508,68.0,61.0,-0.918,35.0,10000.0,10050.76,20.0,13.0,,,,10,1.0,2.5,30,8,0.25,15,60,20,30,,
